subject, block_type, block, delay_condition, trial, chosen, unchosen, offer_right_image, offer_left_image, exp_value_right, exp_value_left, choice_location, choice_key, exp_value1, exp_value2, exp_value3, exp_value4, RT, reward, coins_per_block, coins_per_task,ITI_duration,rt_deadline,choice_feedback_duration,outcome_duration
11, test, 6, 1, 3, 3, 2, 2, 3, 0.55, 0.45, right, 2, 0.35, 0.45, 0.55, 0.65, 1.1419982000079472, 0, 1.000000,71.000000,1.000000,6.000000,0.500000,1.000000
11, test, 6, 1, 4, 2, 1, 1, 2, 0.45, 0.35, right, 2, 0.35, 0.45, 0.55, 0.65, 0.6968993000045884, 1, 2.000000,72.000000,1.000000,6.000000,0.500000,1.000000
11, test, 6, 1, 5, 4, 1, 4, 1, 0.65, 0.35, left, 1, 0.35, 0.45, 0.55, 0.65, 0.6225884999876143, 0, 2.000000,72.000000,1.000000,6.000000,0.500000,1.000000
11, test, 6, 1, 6, 4, 1, 4, 1, 0.65, 0.35, left, 1, 0.35, 0.45, 0.55, 0.65, 0.4402632000128506, 1, 3.000000,73.000000,1.000000,6.000000,0.500000,1.000000
11, test, 6, 1, 7, 2, 3, 2, 3, 0.45, 0.55, left, 1, 0.35, 0.45, 0.55, 0.65, 0.780531800002791, 0, 3.000000,73.000000,1.000000,6.000000,0.500000,1.000000
11, test, 6, 1, 8, 2, 4, 2, 4, 0.45, 0.65, left, 1, 0.35, 0.45, 0.55, 0.65, 0.5280793999991147, 1, 4.000000,74.000000,1.000000,6.000000,0.500000,1.000000
11, test, 6, 1, 9, 2, 4, 4, 2, 0.45, 0.65, right, 2, 0.35, 0.45, 0.55, 0.65, 1.1335634999995818, 1, 5.000000,75.000000,1.000000,6.000000,0.500000,1.000000
11, test, 6, 1, 10, 4, 2, 4, 2, 0.65, 0.45, left, 1, 0.35, 0.45, 0.55, 0.65, 0.6254460999916773, 1, 6.000000,76.000000,1.000000,6.000000,0.500000,1.000000
11, test, 6, 1, 11, 4, 3, 4, 3, 0.65, 0.55, left, 1, 0.35, 0.45, 0.55, 0.65, 0.45326270000077784, 1, 7.000000,77.000000,1.000000,6.000000,0.500000,1.000000
11, test, 6, 1, 12, 4, 1, 4, 1, 0.65, 0.35, left, 1, 0.35, 0.45, 0.55, 0.65, 0.5039436999941245, 1, 8.000000,78.000000,1.000000,6.000000,0.500000,1.000000
11, test, 6, 1, 13, 1, 2, 2, 1, 0.35, 0.45, right, 2, 0.35, 0.45, 0.55, 0.65, 1.0750402999983635, 0, 8.000000,78.000000,1.000000,6.000000,0.500000,1.000000
11, test, 6, 1, 14, 2, 1, 1, 2, 0.45, 0.35, right, 2, 0.35, 0.45, 0.55, 0.65, 0.8083792999968864, 0, 8.000000,78.000000,1.000000,6.000000,0.500000,1.000000
11, test, 6, 1, 15, 4, 3, 4, 3, 0.65, 0.55, left, 1, 0.35, 0.45, 0.55, 0.65, 0.6284947999956785, 1, 9.000000,79.000000,1.000000,6.000000,0.500000,1.000000
11, test, 6, 1, 16, 2, 3, 2, 3, 0.45, 0.55, left, 1, 0.35, 0.45, 0.55, 0.65, 0.8006406999920728, 0, 9.000000,79.000000,1.000000,6.000000,0.500000,1.000000
11, test, 6, 1, 17, 4, 1, 1, 4, 0.65, 0.35, right, 2, 0.35, 0.45, 0.55, 0.65, 0.6607216999982484, 1, 10.000000,80.000000,1.000000,6.000000,0.500000,1.000000
11, test, 6, 1, 18, 3, 2, 2, 3, 0.55, 0.45, right, 2, 0.35, 0.45, 0.55, 0.65, 1.0802644999930635, 0, 10.000000,80.000000,1.000000,6.000000,0.500000,1.000000
11, test, 6, 1, 19, 3, 1, 3, 1, 0.55, 0.35, left, 1, 0.35, 0.45, 0.55, 0.65, 1.2359849999920698, 1, 11.000000,81.000000,1.000000,6.000000,0.500000,1.000000
11, test, 6, 1, 20, 2, 4, 2, 4, 0.45, 0.65, left, 1, 0.35, 0.45, 0.55, 0.65, 0.6994410999905085, 1, 12.000000,82.000000,1.000000,6.000000,0.500000,1.000000
11, test, 6, 1, 21, 4, 2, 4, 2, 0.65, 0.45, left, 1, 0.35, 0.45, 0.55, 0.65, 0.6210870999930194, 1, 13.000000,83.000000,1.000000,6.000000,0.500000,1.000000
11, test, 6, 1, 22, 4, 2, 4, 2, 0.65, 0.45, left, 1, 0.35, 0.45, 0.55, 0.65, 1.0482590000028722, 1, 14.000000,84.000000,1.000000,6.000000,0.500000,1.000000
11, test, 6, 1, 23, 4, 1, 4, 1, 0.65, 0.35, left, 1, 0.35, 0.45, 0.55, 0.65, 0.44395929999882355, 1, 15.000000,85.000000,1.000000,6.000000,0.500000,1.000000
11, test, 6, 1, 24, 3, 1, 3, 1, 0.55, 0.35, left, 1, 0.35, 0.45, 0.55, 0.65, 1.1218009000003804, 1, 16.000000,86.000000,1.000000,6.000000,0.500000,1.000000
11, test, 6, 1, 25, 3, 1, 1, 3, 0.55, 0.35, right, 2, 0.35, 0.45, 0.55, 0.65, 0.9256998999917414, 1, 17.000000,87.000000,1.000000,6.000000,0.500000,1.000000
11, test, 7, 7, 1, 3, 2, 2, 3, 0.55, 0.45, right, 2, 0.35, 0.45, 0.55, 0.65, 0.8402530000021216, 0, 0.000000,87.000000,1.000000,6.000000,0.500000,1.000000
11, test, 7, 7, 2, 2, 1, 2, 1, 0.45, 0.35, left, 1, 0.35, 0.45, 0.55, 0.65, 0.8553920999984257, 0, 0.000000,87.000000,1.000000,6.000000,0.500000,1.000000
11, test, 7, 7, 3, 1, 2, 1, 2, 0.35, 0.45, left, 1, 0.35, 0.45, 0.55, 0.65, 0.9894163999997545, 1, 1.000000,88.000000,1.000000,6.000000,0.500000,1.000000
11, test, 7, 7, 4, 1, 3, 3, 1, 0.35, 0.55, right, 2, 0.35, 0.45, 0.55, 0.65, 0.4836009999999078, 1, 2.000000,89.000000,1.000000,6.000000,0.500000,1.000000
11, test, 7, 7, 5, 2, 4, 4, 2, 0.45, 0.65, right, 2, 0.35, 0.45, 0.55, 0.65, 1.2331411999912234, 1, 3.000000,90.000000,1.000000,6.000000,0.500000,1.000000
11, test, 7, 7, 6, 2, 1, 2, 1, 0.45, 0.35, left, 1, 0.35, 0.45, 0.55, 0.65, 0.460491899997578, 0, 3.000000,90.000000,1.000000,6.000000,0.500000,1.000000
11, test, 7, 7, 7, 4, 3, 3, 4, 0.65, 0.55, right, 2, 0.35, 0.45, 0.55, 0.65, 0.9557438999909209, 1, 4.000000,91.000000,1.000000,6.000000,0.500000,1.000000
11, test, 7, 7, 8, 2, 3, 3, 2, 0.45, 0.55, right, 2, 0.35, 0.45, 0.55, 0.65, 1.120818200011854, 1, 5.000000,92.000000,1.000000,6.000000,0.500000,1.000000
11, test, 7, 7, 9, 2, 3, 3, 2, 0.45, 0.55, right, 2, 0.35, 0.45, 0.55, 0.65, 0.5075338000024203, 0, 5.000000,92.000000,1.000000,6.000000,0.500000,1.000000
11, test, 7, 7, 10, 3, 1, 3, 1, 0.55, 0.35, left, 1, 0.35, 0.45, 0.55, 0.65, 0.5753470999916317, 0, 5.000000,92.000000,1.000000,6.000000,0.500000,1.000000
11, test, 7, 7, 11, 3, 1, 3, 1, 0.55, 0.35, left, 1, 0.35, 0.45, 0.55, 0.65, 0.5777240999886999, 1, 6.000000,93.000000,1.000000,6.000000,0.500000,1.000000
11, test, 7, 7, 12, 2, 1, 1, 2, 0.45, 0.35, right, 2, 0.35, 0.45, 0.55, 0.65, 0.003327400001580827, 0, 6.000000,93.000000,1.000000,6.000000,0.500000,1.000000
11, test, 7, 7, 13, 4, 3, 4, 3, 0.65, 0.55, left, 1, 0.35, 0.45, 0.55, 0.65, 1.7046363999979803, 1, 7.000000,94.000000,1.000000,6.000000,0.500000,1.000000
11, test, 7, 7, 14, 3, 2, 2, 3, 0.55, 0.45, right, 2, 0.35, 0.45, 0.55, 0.65, 0.7888065000006463, 0, 7.000000,94.000000,1.000000,6.000000,0.500000,1.000000
11, test, 7, 7, 15, 2, 3, 2, 3, 0.45, 0.55, left, 1, 0.35, 0.45, 0.55, 0.65, 0.5378572999907192, 0, 7.000000,94.000000,1.000000,6.000000,0.500000,1.000000
11, test, 7, 7, 16, 3, 1, 1, 3, 0.55, 0.35, right, 2, 0.35, 0.45, 0.55, 0.65, 0.8776198999985354, 1, 8.000000,95.000000,1.000000,6.000000,0.500000,1.000000
11, test, 7, 7, 17, 3, 2, 2, 3, 0.55, 0.45, right, 2, 0.35, 0.45, 0.55, 0.65, 0.5274512000032701, 0, 8.000000,95.000000,1.000000,6.000000,0.500000,1.000000
11, test, 7, 7, 18, 4, 1, 4, 1, 0.65, 0.35, left, 1, 0.35, 0.45, 0.55, 0.65, 0.598436500004027, 0, 8.000000,95.000000,1.000000,6.000000,0.500000,1.000000
11, test, 7, 7, 19, 2, 1, 1, 2, 0.45, 0.35, right, 2, 0.35, 0.45, 0.55, 0.65, 0.4795279000099981, 0, 8.000000,95.000000,1.000000,6.000000,0.500000,1.000000
11, test, 7, 7, 20, 4, 2, 4, 2, 0.65, 0.45, left, 1, 0.35, 0.45, 0.55, 0.65, 0.5120571000006748, 1, 9.000000,96.000000,1.000000,6.000000,0.500000,1.000000
11, test, 7, 7, 21, 3, 1, 1, 3, 0.55, 0.35, right, 2, 0.35, 0.45, 0.55, 0.65, 0.649090899998555, 0, 9.000000,96.000000,1.000000,6.000000,0.500000,1.000000
11, test, 7, 7, 22, 1, 3, 1, 3, 0.35, 0.55, left, 1, 0.35, 0.45, 0.55, 0.65, 0.4706958000024315, 1, 10.000000,97.000000,1.000000,6.000000,0.500000,1.000000
11, test, 7, 7, 23, 1, 3, 1, 3, 0.35, 0.55, left, 1, 0.35, 0.45, 0.55, 0.65, 0.43291479999606963, 0, 10.000000,97.000000,1.000000,6.000000,0.500000,1.000000
11, test, 7, 7, 24, 1, 3, 1, 3, 0.35, 0.55, left, 1, 0.35, 0.45, 0.55, 0.65, 0.48859449999872595, 0, 10.000000,97.000000,1.000000,6.000000,0.500000,1.000000
11, test, 7, 7, 25, 1, 3, 1, 3, 0.35, 0.55, left, 1, 0.35, 0.45, 0.55, 0.65, 0.619284600004903, 1, 11.000000,98.000000,1.000000,6.000000,0.500000,1.000000
11, test, 8, 1, 1, 4, 1, 4, 1, 0.65, 0.35, left, 1, 0.35, 0.45, 0.55, 0.65, 0.4258865000010701, 1, 1.000000,99.000000,1.000000,6.000000,0.500000,1.000000
11, test, 8, 1, 2, 1, 2, 2, 1, 0.35, 0.45, right, 2, 0.35, 0.45, 0.55, 0.65, 0.3811790000036126, 0, 1.000000,99.000000,1.000000,6.000000,0.500000,1.000000
11, test, 8, 1, 3, 3, 2, 3, 2, 0.55, 0.45, left, 1, 0.35, 0.45, 0.55, 0.65, 0.998415300011402, 0, 1.000000,99.000000,1.000000,6.000000,0.500000,1.000000
11, test, 8, 1, 4, 1, 3, 1, 3, 0.35, 0.55, left, 1, 0.35, 0.45, 0.55, 0.65, 0.25267440000607166, 1, 2.000000,100.000000,1.000000,6.000000,0.500000,1.000000
11, test, 8, 1, 5, 1, 2, 1, 2, 0.35, 0.45, left, 1, 0.35, 0.45, 0.55, 0.65, 0.27135310000448953, 1, 3.000000,101.000000,1.000000,6.000000,0.500000,1.000000
11, test, 8, 1, 6, 3, 2, 3, 2, 0.55, 0.45, left, 1, 0.35, 0.45, 0.55, 0.65, 0.3127014999918174, 0, 3.000000,101.000000,1.000000,6.000000,0.500000,1.000000
11, test, 8, 1, 7, 4, 3, 4, 3, 0.65, 0.55, left, 1, 0.35, 0.45, 0.55, 0.65, 0.2483596999954898, 0, 3.000000,101.000000,1.000000,6.000000,0.500000,1.000000
11, test, 8, 1, 8, 3, 4, 3, 4, 0.55, 0.65, left, 1, 0.35, 0.45, 0.55, 0.65, 0.2520384999952512, 0, 3.000000,101.000000,1.000000,6.000000,0.500000,1.000000
11, test, 8, 1, 9, 3, 1, 3, 1, 0.55, 0.35, left, 1, 0.35, 0.45, 0.55, 0.65, 0.41405930000473745, 0, 3.000000,101.000000,1.000000,6.000000,0.500000,1.000000
11, test, 8, 1, 10
11, test, 8, 1, 11, 2, 3, 2, 3, 0.45, 0.55, left, 1, 0.35, 0.45, 0.55, 0.65, 1.257034599999315, 0, 3.000000,101.000000,1.000000,6.000000,0.500000,1.000000
11, test, 8, 1, 12, 2, 4, 2, 4, 0.45, 0.65, left, 1, 0.35, 0.45, 0.55, 0.65, 0.2503843999875244, 0, 3.000000,101.000000,1.000000,6.000000,0.500000,1.000000
11, test, 8, 1, 13, 3, 2, 3, 2, 0.55, 0.45, left, 1, 0.35, 0.45, 0.55, 0.65, 0.25732149998657405, 1, 4.000000,102.000000,1.000000,6.000000,0.500000,1.000000
11, test, 8, 1, 14, 4, 3, 4, 3, 0.65, 0.55, left, 1, 0.35, 0.45, 0.55, 0.65, 0.207456899996032, 0, 4.000000,102.000000,1.000000,6.000000,0.500000,1.000000
11, test, 8, 1, 15, 1, 2, 1, 2, 0.35, 0.45, left, 1, 0.35, 0.45, 0.55, 0.65, 0.2192027999990387, 0, 4.000000,102.000000,1.000000,6.000000,0.500000,1.000000
11, test, 8, 1, 16, 2, 3, 2, 3, 0.45, 0.55, left, 1, 0.35, 0.45, 0.55, 0.65, 0.22564849999616854, 1, 5.000000,103.000000,1.000000,6.000000,0.500000,1.000000
11, test, 8, 1, 17, 1, 4, 1, 4, 0.35, 0.65, left, 1, 0.35, 0.45, 0.55, 0.65, 0.2265486999967834, 0, 5.000000,103.000000,1.000000,6.000000,0.500000,1.000000
11, test, 8, 1, 18, 2, 4, 2, 4, 0.45, 0.65, left, 1, 0.35, 0.45, 0.55, 0.65, 0.3491561999981059, 0, 5.000000,103.000000,1.000000,6.000000,0.500000,1.000000
11, test, 8, 1, 19, 3, 1, 3, 1, 0.55, 0.35, left, 1, 0.35, 0.45, 0.55, 0.65, 0.611218000005465, 0, 5.000000,103.000000,1.000000,6.000000,0.500000,1.000000
11, test, 8, 1, 20, 3, 4, 3, 4, 0.55, 0.65, left, 1, 0.35, 0.45, 0.55, 0.65, 0.3957088000024669, 1, 6.000000,104.000000,1.000000,6.000000,0.500000,1.000000
11, test, 8, 1, 21, 1, 4, 1, 4, 0.35, 0.65, left, 1, 0.35, 0.45, 0.55, 0.65, 0.8724314999999478, 0, 6.000000,104.000000,1.000000,6.000000,0.500000,1.000000
11, test, 8, 1, 22, 3, 1, 3, 1, 0.55, 0.35, left, 1, 0.35, 0.45, 0.55, 0.65, 0.8590226000087569, 1, 7.000000,105.000000,1.000000,6.000000,0.500000,1.000000
11, test, 8, 1, 23, 3, 2, 3, 2, 0.55, 0.45, left, 1, 0.35, 0.45, 0.55, 0.65, 0.6806386999960523, 1, 8.000000,106.000000,1.000000,6.000000,0.500000,1.000000
11, test, 8, 1, 24, 2, 1, 2, 1, 0.45, 0.35, left, 1, 0.35, 0.45, 0.55, 0.65, 0.3857301000098232, 0, 8.000000,106.000000,1.000000,6.000000,0.500000,1.000000
11, test, 8, 1, 25, 4, 1, 1, 4, 0.65, 0.35, right, 2, 0.35, 0.45, 0.55, 0.65, 0.2666271000052802, 1, 9.000000,107.000000,1.000000,6.000000,0.500000,1.000000
